pid,name,pos,entry_season,entry_type,entry_overall,entry_bid,market_rank,rank_src,tier,end_season,length_seasons,censored,n_extensions,ext_terms,ext_seasons
10973,"Beasley, Cole",WR,2012,WAIVER,,1000,,,,2014,3,0,0,,
9452,"Heyward-Bey, Darrius",WR,2012,FAA,,11000,12,bid,T2,2012,1,0,0,,
8266,"Holmes, Santonio",WR,2012,FAA,,7000,21,bid,T3,2012,1,0,0,,
10723,"Sanu, Mohamed",WR,2012,ROOKIE,18,,,rookie_slot,,2013,2,0,0,,
6999,"Burleson, Nate",WR,2012,FAA,,6000,22,bid,T3,2012,1,0,0,,
6541,"Gaffney, Jabar",WR,2012,WAIVER,,1000,,,,2012,1,0,0,,
10866,"Criner, Juron",WR,2012,FAA,,1000,35,bid,T3,2012,1,0,0,,
10308,"Cobb, Randall",WR,2012,FAA,,15000,11,bid,T2,2016,5,0,0,,
10082,"Alexander, Danario",WR,2012,FAA,,1000,35,bid,T3,2012,1,0,0,,
8702,"Smith, Steve",WR,2012,FAA,,1000,35,bid,T3,2012,1,0,0,,
4907,"Moss, Santana",WR,2012,FAA,,3000,27,bid,T3,2012,1,0,0,,
4974,"Smith, Steve",WR,2013,FAA,,20000,5,bid,T1,2013,1,0,0,,
11219,"King, Tavarres",WR,2013,FAA,,1000,23,bid,T3,2013,1,0,0,,
9662,"Edelman, Julian",WR,2013,FAA,,5000,14,bid,T2,2013,1,0,0,,
10392,"Kerley, Jeremy",WR,2013,FAA,,5000,14,bid,T2,2013,1,0,0,,
9921,"Roberts, Andre",WR,2013,FAA,,3000,16,bid,T3,2013,1,0,0,,
8117,"Washington, Nate",WR,2013,WAIVER,,6000,,,,2013,1,0,0,,
11440,"Thompkins, Kenbrell",WR,2013,FAA,,6000,13,bid,T2,2013,1,0,0,,
8673,"Ginn Jr., Ted",WR,2013,WAIVER,,2000,,,,2013,1,0,0,,
8350,"Avant, Jason",WR,2013,FAA,,1000,23,bid,T3,2013,1,0,0,,
11213,"Austin, Tavon",WR,2013,ROOKIE,4,,,rookie_slot,,2014,2,0,0,,
11228,"Woods, Robert",WR,2013,ROOKIE,16,,,rookie_slot,,2014,2,0,0,,
10930,"Boykin, Jarrett",WR,2013,FAA,,1000,23,bid,T3,2013,1,0,0,,
11220,"Fuller, Corey",WR,2013,FAA,,1000,23,bid,T3,2013,1,0,0,,
9856,"McCluster, Dexter",WR,2013,WAIVER,,4000,,,,2013,1,0,0,,
8510,"Austin, Miles",WR,2013,FAA,,20000,5,bid,T1,2013,1,0,0,,
9831,"Tate, Golden",WR,2013,FAA,,12000,8,bid,T2,2014,2,0,0,,
1600,"Floyd, Malcom",WR,2013,FAA,,8000,11,bid,T2,2013,1,0,0,,
7498,"Cotchery, Jerricho",WR,2013,WAIVER,,4000,,,,2013,1,0,0,,
4923,"Wayne, Reggie",WR,2013,FAA,,37000,1,bid,T1,2013,1,0,0,,
11225,"Patterson, Cordarrelle",WR,2013,ROOKIE,6,,,rookie_slot,,2014,2,0,0,,
10733,"Edwards, Patrick",WR,2013,FAA,,1000,23,bid,T3,2013,1,0,0,,
10903,"Matthews, Rishard",WR,2013,WAIVER,,4000,,,,2014,2,0,0,,
9563,"Collie, Austin",WR,2013,WAIVER,,3000,,,,2013,1,0,0,,
9545,"Hartline, Brian",WR,2013,FAA,,7000,12,bid,T2,2013,1,0,0,,
10327,"Little, Greg",WR,2013,FAA,,2000,17,bid,T3,2013,1,0,0,,
9040,"Avery, Donnie",WR,2013,FAA,,2000,17,bid,T3,2013,1,0,0,,
8679,"Rice, Sidney",WR,2013,WAIVER,,1000,,,,2013,1,0,0,,
10307,"Hankerson, Leonard",WR,2013,FAA,,1000,23,bid,T3,2014,2,0,0,,
9843,"LaFell, Brandon",WR,2013,WAIVER,,1000,,,,2013,1,0,0,,
8178,"Moore, Lance",WR,2013,FAA,,12000,8,bid,T2,2014,2,0,0,,
10729,"Hilton, T.Y.",WR,2013,FAA,,25000,3,bid,T1,2016,4,0,0,,
10527,"Baldwin, Doug",WR,2013,WAIVER,,1000,,,,2013,1,0,0,,
8772,"Jones, Jacoby",WR,2013,FAA,,1000,23,bid,T3,2013,1,0,0,,
9301,"Bess, Davone",WR,2013,WAIVER,,1000,,,,2013,1,0,0,,
11239,"Goodwin, Marquise",WR,2013,WAIVER,,3000,,,,2016,4,0,0,,
11227,"Stills, Kenny",WR,2013,ROOKIE,50,,,rookie_slot,,2015,3,0,0,,
11227,"Stills, Kenny",WR,2013,FAA,,2000,17,bid,T3,2015,3,0,0,,
11211,"Williams, Terrance",WR,2013,ROOKIE,25,,,rookie_slot,,2015,3,0,0,,
6982,"Boldin, Anquan",WR,2013,FAA,,17000,7,bid,T2,2013,1,0,0,,
11232,"Hopkins, DeAndre",WR,2013,ROOKIE,7,,,rookie_slot,,2020,8,0,3,1|None|None,2018|2019|2020
9452,"Heyward-Bey, Darrius",WR,2013,WAIVER,,2000,,,,2013,1,0,0,,
8266,"Holmes, Santonio",WR,2013,FAA,,2000,17,bid,T3,2013,1,0,0,,
6999,"Burleson, Nate",WR,2013,FAA,,1000,23,bid,T3,2013,1,0,0,,
9436,"Maclin, Jeremy",WR,2013,FAA,,11000,10,bid,T2,2016,4,0,0,,
8293,"Jennings, Greg",WR,2013,FAA,,23000,4,bid,T1,2013,1,0,0,,
10955,"Streater, Rod",WR,2013,FAA,,2000,17,bid,T3,2013,1,0,0,,
7653,"Welker, Wes",WR,2013,FAA,,32000,2,bid,T1,2013,1,0,0,,
4907,"Moss, Santana",WR,2013,FAA,,2000,17,bid,T3,2013,1,0,0,,
11222,"Allen, Keenan",WR,2013,ROOKIE,13,,,rookie_slot,,2020,8,0,3,1|None|None,2018|2019|2020
8360,"Marshall, Brandon",WR,2014,FAA,,71000,1,bid,T1,2014,1,0,0,,
9918,"Sanders, Emmanuel",WR,2014,FAA,,20000,12,bid,T2,2015,2,0,0,,
4974,"Smith, Steve",WR,2014,FAA,,7000,21,bid,T3,2014,1,0,0,,
10734,"Wright, Jarius",WR,2014,WAIVER,,1000,,,,2017,4,0,0,,
11219,"King, Tavarres",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
9269,"Johnson, Stevie",WR,2014,FAA,,2000,39,bid,T3,2014,1,0,0,,
8776,"Jones, James",WR,2014,FAA,,5000,23,bid,T3,2014,1,0,0,,
11679,"Beckham, Odell",WR,2014,ROOKIE,8,,,rookie_slot,,2021,8,0,3,2|None|1,2018|2019|2020
11672,"Lee, Marqise",WR,2014,ROOKIE,14,,,rookie_slot,,2017,4,0,1,None,2017
11676,"Matthews, Jordan",WR,2014,ROOKIE,4,,,rookie_slot,,2016,3,0,0,,
9662,"Edelman, Julian",WR,2014,FAA,,30000,6,bid,T1,2017,4,0,0,,
9921,"Roberts, Andre",WR,2014,FAA,,3000,32,bid,T3,2014,1,0,0,,
8117,"Washington, Nate",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
9625,"Gibson, Brandon",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
9927,"Williams, Mike",WR,2014,FAA,,3000,32,bid,T3,2014,1,0,0,,
11440,"Thompkins, Kenbrell",WR,2014,FAA,,2000,39,bid,T3,2014,1,0,0,,
9964,"Cooper, Riley",WR,2014,FAA,,9000,16,bid,T3,2014,1,0,0,,
8673,"Ginn Jr., Ted",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
8350,"Avant, Jason",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
9467,"Britt, Kenny",WR,2014,FAA,,8000,18,bid,T3,2015,2,0,0,,
9450,"Nicks, Hakeem",WR,2014,FAA,,7000,21,bid,T3,2014,1,0,0,,
11076,"Kearse, Jermaine",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
11670,"Watkins, Sammy",WR,2014,ROOKIE,1,,,rookie_slot,,2018,5,0,2,1|None,2017|2018
9854,"Williams, Damian",WR,2014,WAIVER,,1000,,,,2014,1,0,0,,
11783,"Brown, John",WR,2014,FAA,,4000,29,bid,T3,2017,4,0,0,,
10719,"Blackmon, Justin",WR,2014,FAA,,5000,23,bid,T3,2014,1,0,0,,
10388,"Moore, Denarius",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
11674,"Cooks, Brandin",WR,2014,ROOKIE,7,,,rookie_slot,,2020,7,0,4,1|None|1|None,2017|2018|2019|2020
10738,"Jones, Marvin",WR,2014,FAA,,18000,13,bid,T2,2016,3,0,0,,
8510,"Austin, Miles",WR,2014,FAA,,3000,32,bid,T3,2014,1,0,0,,
1600,"Floyd, Malcom",WR,2014,WAIVER,,1000,,,,2014,1,0,0,,
7498,"Cotchery, Jerricho",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
4923,"Wayne, Reggie",WR,2014,FAA,,27000,9,bid,T2,2014,1,0,0,,
9308,"Amendola, Danny",WR,2014,FAA,,9000,16,bid,T3,2014,1,0,0,,
11925,"Hurns, Allen",WR,2014,WAIVER,,18000,,,,2014,1,0,0,,
9545,"Hartline, Brian",WR,2014,FAA,,5000,23,bid,T3,2014,1,0,0,,
10362,"Shorts, Cecil",WR,2014,FAA,,4000,29,bid,T3,2014,1,0,0,,
6931,"Johnson, Andre",WR,2014,FAA,,45000,2,bid,T1,2014,1,0,0,,
11680,"Landry, Jarvis",WR,2014,ROOKIE,35,,,rookie_slot,,2018,5,0,2,1|1,2017|2018
11343,"Momah, Ifeanyi",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
9075,"Jackson, DeSean",WR,2014,FAA,,31000,5,bid,T1,2015,2,0,0,,
11678,"Robinson, Allen",WR,2014,ROOKIE,23,,,rookie_slot,,2020,7,0,3,2|None|None,2018|2019|2020
10080,"Cruz, Victor",WR,2014,FAA,,42000,3,bid,T1,2015,2,0,0,,
9881,"Decker, Eric",WR,2014,FAA,,23000,11,bid,T2,2016,3,0,0,,
9843,"LaFell, Brandon",WR,2014,FAA,,3000,32,bid,T3,2014,1,0,0,,
10674,"Holmes, Andre",WR,2014,FAA,,5000,23,bid,T3,2014,1,0,0,,
11681,"Richardson, Paul",WR,2014,ROOKIE,28,,,rookie_slot,,2018,5,0,1,None,2018
10527,"Baldwin, Doug",WR,2014,FAA,,2000,39,bid,T3,2018,5,0,2,1|None,2017|2018
8667,"Bowe, Dwayne",WR,2014,FAA,,15000,14,bid,T2,2014,1,0,0,,
11688,"Bryant, Martavis",WR,2014,ROOKIE,25,,,rookie_slot,,2017,4,0,0,,
9085,"Manningham, Mario",WR,2014,FAA,,1000,42,bid,T4,2014,1,0,0,,
10800,"Hill, Stephen",WR,2014,FAA,,5000,23,bid,T3,2014,1,0,0,,
10601,"Hawkins, Andrew",WR,2014,FAA,,3000,32,bid,T3,2014,1,0,0,,
11870,"Janis, Jeff",WR,2014,FAA,,1000,42,bid,T4,2015,2,0,0,,
11671,"Evans, Mike",WR,2014,ROOKIE,2,,,rookie_slot,,2020,7,0,4,1|None|1|None,2017|2018|2019|2020
11677,"Moncrief, Donte",WR,2014,ROOKIE,26,,,rookie_slot,,2016,3,0,0,,
11409,"Johnson, Charles",WR,2014,FAA,,4000,29,bid,T3,2015,2,0,0,,
6982,"Boldin, Anquan",WR,2014,FAA,,12000,15,bid,T3,2015,2,0,0,,
11673,"Benjamin, Kelvin",WR,2014,ROOKIE,15,,,rookie_slot,,2017,4,0,1,1,2017
10723,"Sanu, Mohamed",WR,2014,FAA,,3000,32,bid,T3,2014,1,0,0,,
7393,"Fitzgerald, Larry",WR,2014,FAA,,26000,10,bid,T2,2014,1,0,0,,
9525,"Wallace, Mike",WR,2014,FAA,,29000,8,bid,T2,2014,1,0,0,,
7839,"White, Roddy",WR,2014,FAA,,40000,4,bid,T1,2014,1,0,0,,
8293,"Jennings, Greg",WR,2014,FAA,,8000,18,bid,T3,2014,1,0,0,,
9144,"Douglas, Harry",WR,2014,FAA,,8000,18,bid,T3,2014,1,0,0,,
10735,"Quick, Brian",WR,2014,FAA,,5000,23,bid,T3,2015,2,0,0,,
10955,"Streater, Rod",WR,2014,FAA,,3000,32,bid,T3,2014,1,0,0,,
7653,"Welker, Wes",WR,2014,FAA,,30000,6,bid,T1,2014,1,0,0,,
11675,"Adams, Davante",WR,2014,ROOKIE,13,,,rookie_slot,,2022,9,0,5,1|1|None|1|1,2017|2018|2019|2020|2021
8493,"Colston, Marques",WR,2015,FAA,,15000,6,bid,T1,2015,1,0,0,,
10731,"Toon, Nick",WR,2015,FAA,,2000,28,bid,T3,2015,1,0,0,,
8360,"Marshall, Brandon",WR,2015,FAA,,27000,2,bid,T1,2017,3,0,0,,
12319,"Nelson, J.J.",WR,2015,WAIVER,,1000,,,,2015,1,0,0,,
4974,"Smith, Steve",WR,2015,FAA,,15000,6,bid,T1,2015,1,0,0,,
9269,"Johnson, Stevie",WR,2015,FAA,,5000,17,bid,T3,2015,1,0,0,,
8776,"Jones, James",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
12175,"Cooper, Amari",WR,2015,ROOKIE,3,,,rookie_slot,,2021,7,0,4,2|2|None|1,2018|2019|2020|2021
12186,"Diggs, Stefon",WR,2015,ROOKIE,34,,,rookie_slot,,2022,8,0,4,2|2|None|1,2018|2019|2020|2021
10651,"Aiken, Kamar",WR,2015,FAA,,3000,25,bid,T3,2015,1,0,0,,
10500,"Pryor, Terrelle",WR,2015,FAA,,2000,28,bid,T3,2015,1,0,0,,
8117,"Washington, Nate",WR,2015,WAIVER,,4000,,,,2015,1,0,0,,
12182,"Smith, Devin",WR,2015,ROOKIE,29,,,rookie_slot,,2018,4,0,0,,
12391,"Williams, Tyrell",WR,2015,ROOKIE,48,,,rookie_slot,,2016,2,0,0,,
11754,"Coleman, Brandon",WR,2015,FAA,,5000,17,bid,T3,2015,1,0,0,,
9964,"Cooper, Riley",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
8673,"Ginn Jr., Ted",WR,2015,WAIVER,,4000,,,,2015,1,0,0,,
12181,"Agholor, Nelson",WR,2015,ROOKIE,11,,,rookie_slot,,2016,2,0,0,,
12505,"Humphries, Adam",WR,2015,WAIVER,,1000,,,,2015,1,0,0,,
9120,"Royal, Eddie",WR,2015,FAA,,9000,11,bid,T2,2015,1,0,0,,
11076,"Kearse, Jermaine",WR,2015,WAIVER,,3000,,,,2015,1,0,0,,
10725,"Randle, Rueben",WR,2015,FAA,,6000,16,bid,T3,2015,1,0,0,,
11213,"Austin, Tavon",WR,2015,FAA,,5000,17,bid,T3,2017,3,0,0,,
11481,"Brown, Marlon",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
11228,"Woods, Robert",WR,2015,WAIVER,,1000,,,,2015,1,0,0,,
9441,"Harvin, Percy",WR,2015,FAA,,5000,17,bid,T3,2015,1,0,0,,
9856,"McCluster, Dexter",WR,2015,WAIVER,,7000,,,,2015,1,0,0,,
10736,"Givens, Chris",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
9831,"Tate, Golden",WR,2015,FAA,,27000,2,bid,T1,2017,3,0,0,,
11975,"Gabriel, Taylor",WR,2015,WAIVER,,1000,,,,2015,1,0,0,,
1600,"Floyd, Malcom",WR,2015,WAIVER,,23000,,,,2015,1,0,0,,
7498,"Cotchery, Jerricho",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
11752,"Matthews, Chris",WR,2015,FAA,,3000,25,bid,T3,2015,1,0,0,,
4923,"Wayne, Reggie",WR,2015,WAIVER,,4000,,,,2015,1,0,0,,
12179,"Strong, Jaelen",WR,2015,ROOKIE,20,,,rookie_slot,,2017,3,0,0,,
11225,"Patterson, Cordarrelle",WR,2015,WAIVER,,2000,,,,2015,1,0,0,,
9308,"Amendola, Danny",WR,2015,FAA,,5000,17,bid,T3,2015,1,0,0,,
10903,"Matthews, Rishard",WR,2015,WAIVER,,4000,,,,2015,1,0,0,,
11925,"Hurns, Allen",WR,2015,FAA,,4000,22,bid,T3,2016,2,0,0,,
12187,"Lockett, Tyler",WR,2015,ROOKIE,25,,,rookie_slot,,2018,4,0,1,1,2018
10362,"Shorts, Cecil",WR,2015,FAA,,3000,25,bid,T3,2015,1,0,0,,
6931,"Johnson, Andre",WR,2015,FAA,,32000,1,bid,T1,2015,1,0,0,,
11957,"Inman, Dontrelle",WR,2015,WAIVER,,2000,,,,2015,1,0,0,,
10307,"Hankerson, Leonard",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
12394,"Carter, DeAndre",WR,2015,ROOKIE,51,,,rookie_slot,,2020,6,0,0,,
9843,"LaFell, Brandon",WR,2015,FAA,,16000,5,bid,T1,2015,1,0,0,,
12205,"Funchess, Devin",WR,2015,ROOKIE,15,,,rookie_slot,,2018,4,0,1,2,2018
12471,"Roberts, Seth",WR,2015,WAIVER,,4000,,,,2016,2,0,0,,
8178,"Moore, Lance",WR,2015,WAIVER,,3000,,,,2015,1,0,0,,
8667,"Bowe, Dwayne",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
10289,"Smith, Torrey",WR,2015,FAA,,9000,11,bid,T2,2015,1,0,0,,
10721,"Floyd, Michael",WR,2015,FAA,,10000,9,bid,T2,2015,1,0,0,,
12184,"Crowder, Jamison",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
11890,"Wilson, Albert",WR,2015,FAA,,8000,14,bid,T2,2015,1,0,0,,
12176,"Parker, DeVante",WR,2015,ROOKIE,5,,,rookie_slot,,2018,4,0,1,1,2018
11951,"Snead, Willie",WR,2015,WAIVER,,4000,,,,2016,2,0,0,,
12177,"White, Kevin",WR,2015,ROOKIE,4,,,rookie_slot,,2017,3,0,0,,
7873,"Jackson, Vincent",WR,2015,FAA,,25000,4,bid,T1,2015,1,0,0,,
10973,"Beasley, Cole",WR,2015,FAA,,7000,15,bid,T3,2015,1,0,0,,
11456,"Brown, Jaron",WR,2015,WAIVER,,2000,,,,2015,1,0,0,,
12102,"Carter, Duron",WR,2015,FAA,,4000,22,bid,T3,2015,1,0,0,,
12257,"Conley, Chris",WR,2015,ROOKIE,26,,,rookie_slot,,2017,3,0,0,,
10723,"Sanu, Mohamed",WR,2015,WAIVER,,3000,,,,2015,1,0,0,,
12188,"Dorsett, Phillip",WR,2015,ROOKIE,18,,,rookie_slot,,2016,2,0,0,,
7393,"Fitzgerald, Larry",WR,2015,FAA,,9000,11,bid,T2,2016,2,0,0,,
9525,"Wallace, Mike",WR,2015,FAA,,13000,8,bid,T2,2015,1,0,0,,
7839,"White, Roddy",WR,2015,FAA,,10000,9,bid,T2,2015,1,0,0,,
12197,"Perriman, Breshad",WR,2015,ROOKIE,7,,,rookie_slot,,2017,3,0,0,,
8293,"Jennings, Greg",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
11684,"Huff, Josh",WR,2015,FAA,,4000,22,bid,T3,2015,1,0,0,,
9144,"Douglas, Harry",WR,2015,FAA,,1000,30,bid,T3,2015,1,0,0,,
7653,"Welker, Wes",WR,2015,WAIVER,,1000,,,,2015,1,0,0,,
8493,"Colston, Marques",WR,2016,FAA,,1000,30,bid,T3,2016,1,0,0,,
12800,"Davis, Trevor",WR,2016,ROOKIE,55,,,rookie_slot,,2018,3,0,0,,
9918,"Sanders, Emmanuel",WR,2016,FAA,,42000,2,bid,T1,2016,1,0,0,,
12319,"Nelson, J.J.",WR,2016,FAA,,1000,30,bid,T3,2016,1,0,0,,
4974,"Smith, Steve",WR,2016,FAA,,7000,13,bid,T2,2016,1,0,0,,
8776,"Jones, James",WR,2016,FAA,,1000,30,bid,T3,2016,1,0,0,,
12896,"Scott, Rashawn",WR,2016,ROOKIE,58,,,rookie_slot,,2018,3,0,0,,
12801,"Hill, Tyreek",WR,2016,FAA,,1000,30,bid,T3,2022,7,0,3,1|None|2,2018|2019|2020
10651,"Aiken, Kamar",WR,2016,FAA,,20000,5,bid,T1,2016,1,0,0,,
10500,"Pryor, Terrelle",WR,2016,FAA,,4000,17,bid,T3,2018,3,0,0,,
12660,"Cooper, Pharoh",WR,2016,ROOKIE,20,,,rookie_slot,,2018,3,0,0,,
11850,"Enunwa, Quincy",WR,2016,WAIVER,,2000,,,,2018,3,0,0,,
12777,"Louis, Ricardo",WR,2016,ROOKIE,40,,,rookie_slot,,2017,2,0,0,,
11754,"Coleman, Brandon",WR,2016,FAA,,2000,26,bid,T3,2016,1,0,0,,
8673,"Ginn Jr., Ted",WR,2016,FAA,,3000,24,bid,T3,2016,1,0,0,,
12505,"Humphries, Adam",WR,2016,WAIVER,,3000,,,,2016,1,0,0,,
10722,"Jeffery, Alshon",WR,2016,WAIVER,,30000,,,,2018,3,0,0,,
12645,"Treadwell, Laquon",WR,2016,ROOKIE,3,,,rookie_slot,,2017,2,0,0,,
9467,"Britt, Kenny",WR,2016,FAA,,2000,26,bid,T3,2016,1,0,0,,
11076,"Kearse, Jermaine",WR,2016,FAA,,4000,17,bid,T3,2016,1,0,0,,
10720,"Wright, Kendall",WR,2016,FAA,,1000,30,bid,T3,2016,1,0,0,,
11228,"Woods, Robert",WR,2016,FAA,,4000,17,bid,T3,2016,1,0,0,,
12663,"Payton, Jordan",WR,2016,ROOKIE,36,,,rookie_slot,,2017,2,0,0,,
10983,"Hogan, Chris",WR,2016,FAA,,6000,14,bid,T2,2016,1,0,0,,
12658,"Shepard, Sterling",WR,2016,ROOKIE,5,,,rookie_slot,,2018,3,0,1,1,2018
12657,"Sharpe, Tajae",WR,2016,ROOKIE,16,,,rookie_slot,,2017,2,0,0,,
12648,"Doctson, Josh",WR,2016,ROOKIE,4,,,rookie_slot,,2018,3,0,0,,
11975,"Gabriel, Taylor",WR,2016,WAIVER,,1000,,,,2016,1,0,0,,
11225,"Patterson, Cordarrelle",WR,2016,WAIVER,,1000,,,,2016,1,0,0,,
12930,"Anderson, Robby",WR,2016,WAIVER,,2000,,,,2016,1,0,0,,
9308,"Amendola, Danny",WR,2016,FAA,,9000,9,bid,T2,2016,1,0,0,,
10903,"Matthews, Rishard",WR,2016,FAA,,10000,6,bid,T1,2017,2,0,0,,
12672,"Braverman, Daniel",WR,2016,ROOKIE,38,,,rookie_slot,,2016,1,0,0,,
12655,"Carroo, Leonte",WR,2016,ROOKIE,12,,,rookie_slot,,2016,1,0,0,,
11218,"Patton, Quinton",WR,2016,FAA,,1000,30,bid,T3,2016,1,0,0,,
12674,"Cajuste, Devon",WR,2016,ROOKIE,43,,,rookie_slot,,2017,2,0,0,,
6931,"Johnson, Andre",WR,2016,FAA,,1000,30,bid,T3,2016,1,0,0,,
10410,"Harris, Dwayne",WR,2016,FAA,,2000,26,bid,T3,2016,1,0,0,,
11957,"Inman, Dontrelle",WR,2016,FAA,,1000,30,bid,T3,2016,1,0,0,,
9075,"Jackson, DeSean",WR,2016,FAA,,27000,3,bid,T1,2016,1,0,0,,
11689,"Ellington, Bruce",WR,2016,FAA,,10000,6,bid,T1,2016,1,0,0,,
12675,"Thomas, Mike",WR,2016,ROOKIE,23,,,rookie_slot,,2018,3,0,0,,
10080,"Cruz, Victor",WR,2016,WAIVER,,6000,,,,2016,1,0,0,,
12656,"Higgins, Rashard",WR,2016,ROOKIE,25,,,rookie_slot,,2016,1,0,0,,
12809,"Boehringer, Moritz",WR,2016,ROOKIE,59,,,rookie_slot,,2017,2,0,0,,
9843,"LaFell, Brandon",WR,2016,FAA,,1000,30,bid,T3,2016,1,0,0,,
9884,"Thomas, Demaryius",WR,2016,FAA,,44000,1,bid,T1,2017,2,0,0,,
11938,"Thielen, Adam",WR,2016,WAIVER,,5000,,,,2016,1,0,0,,
12726,"Garrett, Keyarris",WR,2016,ROOKIE,27,,,rookie_slot,,2017,2,0,0,,
9427,"Crabtree, Michael",WR,2016,FAA,,26000,4,bid,T1,2018,3,0,0,,
12650,"Boyd, Tyler",WR,2016,ROOKIE,8,,,rookie_slot,,2017,2,0,0,,
11758,"Latimer, Cody",WR,2016,FAA,,3000,24,bid,T3,2016,1,0,0,,
10289,"Smith, Torrey",WR,2016,FAA,,9000,9,bid,T2,2016,1,0,0,,
9250,"Garcon, Pierre",WR,2016,FAA,,5000,16,bid,T3,2016,1,0,0,,
11227,"Stills, Kenny",WR,2016,WAIVER,,4000,,,,2016,1,0,0,,
11870,"Janis, Jeff",WR,2016,FAA,,4000,17,bid,T3,2016,1,0,0,,
11211,"Williams, Terrance",WR,2016,FAA,,6000,14,bid,T2,2016,1,0,0,,
11409,"Johnson, Charles",WR,2016,FAA,,4000,17,bid,T3,2016,1,0,0,,
12669,"Mitchell, Malcolm",WR,2016,ROOKIE,22,,,rookie_slot,,2017,2,0,0,,
12646,"Coleman, Corey",WR,2016,ROOKIE,2,,,rookie_slot,,2017,2,0,0,,
12184,"Crowder, Jamison",WR,2016,FAA,,4000,17,bid,T3,2017,2,0,0,,
11890,"Wilson, Albert",WR,2016,FAA,,1000,30,bid,T3,2017,2,0,0,,
6982,"Boldin, Anquan",WR,2016,FAA,,4000,17,bid,T3,2016,1,0,0,,
7873,"Jackson, Vincent",WR,2016,FAA,,8000,11,bid,T2,2016,1,0,0,,
10973,"Beasley, Cole",WR,2016,FAA,,2000,26,bid,T3,2016,1,0,0,,
11456,"Brown, Jaron",WR,2016,WAIVER,,1000,,,,2016,1,0,0,,
10723,"Sanu, Mohamed",WR,2016,FAA,,8000,11,bid,T2,2016,1,0,0,,
12651,"Miller, Braxton",WR,2016,ROOKIE,17,,,rookie_slot,,2018,3,0,0,,
9525,"Wallace, Mike",WR,2016,FAA,,10000,6,bid,T1,2016,1,0,0,,
12647,"Fuller, Will",WR,2016,ROOKIE,10,,,rookie_slot,,2021,6,0,2,2|2,2019|2020
11475,"Rogers, Eric",WR,2016,FAA,,1000,30,bid,T3,2016,1,0,0,,
12465,"Meredith, Cameron",WR,2016,WAIVER,,15000,,,,2016,1,0,0,,
13289,"Hollins, Mack",WR,2017,FAA,,2000,27,bid,T3,2017,1,0,0,,
9918,"Sanders, Emmanuel",WR,2017,FAA,,38000,3,bid,T1,2018,2,0,0,,
13173,"Stewart, ArDarius",WR,2017,ROOKIE,41,,,rookie_slot,,2017,1,0,0,,
13316,"Taylor, Trent",WR,2017,WAIVER,,1000,,,,2017,1,0,0,,
12319,"Nelson, J.J.",WR,2017,FAA,,4000,21,bid,T3,2017,1,0,0,,
13176,"Jones, Zay",WR,2017,ROOKIE,15,,,rookie_slot,,2019,3,0,0,,
13280,"Williams, Chad",WR,2017,ROOKIE,32,,,rookie_slot,,2019,3,0,0,,
11676,"Matthews, Jordan",WR,2017,FAA,,17000,9,bid,T2,2017,1,0,0,,
10737,"Benjamin, Travis",WR,2017,FAA,,1000,30,bid,T3,2017,1,0,0,,
10651,"Aiken, Kamar",WR,2017,FAA,,1000,30,bid,T3,2017,1,0,0,,
12949,"McEvoy, Tanner",WR,2017,FAA,,1000,30,bid,T3,2017,1,0,0,,
12391,"Williams, Tyrell",WR,2017,WAIVER,,10000,,,,2017,1,0,0,,
11754,"Coleman, Brandon",WR,2017,FAA,,1000,30,bid,T3,2017,1,0,0,,
8673,"Ginn Jr., Ted",WR,2017,FAA,,6000,17,bid,T3,2018,2,0,0,,
13163,"Godwin, Chris",WR,2017,ROOKIE,24,,,rookie_slot,,2021,5,0,1,2,2019
12181,"Agholor, Nelson",WR,2017,FAA,,2000,27,bid,T3,2017,1,0,0,,
12505,"Humphries, Adam",WR,2017,WAIVER,,1000,,,,2017,1,0,0,,
9467,"Britt, Kenny",WR,2017,FAA,,4000,21,bid,T3,2017,1,0,0,,
11076,"Kearse, Jermaine",WR,2017,WAIVER,,6000,,,,2017,1,0,0,,
10720,"Wright, Kendall",WR,2017,WAIVER,,5000,,,,2017,1,0,0,,
