season,pick_label,pick_overall,draft_round,round_segment,tier,player_id,player_name,position,offense_defense,rookie_salary_y1,event,event_season,event_year_offset,event_dollar_value,resolving_franchise_id,notes,generated_at_utc
2019,3.09,33,3,Late,late_3rd,14168,"White, Devin",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,3.10,34,3,Late,late_3rd,14093,"Armstead, Ryquell",RB,OFFENSE,2000,expired_unsigned,2021,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2019,3.11,35,3,Late,late_3rd,14114,"Harmon, Kelvin",WR,OFFENSE,2000,cut_unsigned,2022,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,3.12,36,3,Late,late_3rd,14109,"McLaurin, Terry",WR,OFFENSE,2000,extension,2022,3,22000,0006,extension_inferred,2026-04-30T16:14:22+00:00
2019,4.01,37,4,Early,4th_plus,14140,"Sternberger, Jace",TE,OFFENSE,2000,cut_unsigned,2021,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,4.02,38,4,Early,4th_plus,14120,"Jennings, Gary",WR,OFFENSE,2000,cut_unsigned,2022,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,4.03,39,4,Early,4th_plus,14062,"Grier, Will",QB,OFFENSE,2000,cut_unsigned,2020,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,4.04,40,4,Early,4th_plus,14082,"Love, Bryce",RB,OFFENSE,2000,cut_unsigned,2021,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,4.05,41,4,Middle,4th_plus,14167,"Allen, Josh",DE,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,4.06,42,4,Middle,4th_plus,14143,"Knox, Dawson",TE,OFFENSE,2000,fa_auction,2022,3,9000,0002,expired_rookie_or_tag_auction,2026-04-30T16:14:22+00:00
2019,4.07,43,4,Middle,4th_plus,14115,"Hall, Emanuel",WR,OFFENSE,2000,cut_unsigned,2021,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,4.08,44,4,Middle,4th_plus,14088,"Anderson, Rodney",RB,OFFENSE,2000,expired_unsigned,2021,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2019,4.09,45,4,Late,4th_plus,14097,"Ollison, Qadree",RB,OFFENSE,2000,cut_unsigned,2022,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,4.10,46,4,Late,4th_plus,14074,"Williams, Dexter",RB,OFFENSE,2000,cut_unsigned,2020,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,4.11,47,4,Late,4th_plus,14157,"Williams, Quinnen",DT,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,4.12,48,4,Late,4th_plus,14085,"Pollard, Tony",RB,OFFENSE,2000,extension,2021,2,2000,0001,extension_inferred,2026-04-30T16:14:22+00:00
2019,5.01,49,5,Early,4th_plus,14158,"Oliver, Ed",DT,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,5.02,50,5,Early,4th_plus,14076,"Williams, Trayveon",RB,OFFENSE,2000,cut_unsigned,2022,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,5.03,51,5,Early,4th_plus,14072,"Snell, Benny",RB,OFFENSE,2000,cut_unsigned,2021,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,5.04,52,5,Early,4th_plus,14315,"Dulin, Ashton",WR,OFFENSE,2000,cut_unsigned,2021,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,5.05,53,5,Middle,4th_plus,14123,"Renfrow, Hunter",WR,OFFENSE,2000,extension,2022,3,22000,0010,extension_inferred,2026-04-30T16:14:22+00:00
2019,5.06,54,5,Middle,4th_plus,14146,"Sample, Drew",TE,OFFENSE,2000,expired_unsigned,2020,1,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2019,5.07,55,5,Middle,4th_plus,14126,"Williams, Preston",WR,OFFENSE,2000,expired_unsigned,2021,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2019,5.08,56,5,Middle,4th_plus,14209,"Oliver, Josh",TE,OFFENSE,2000,cut_unsigned,2024,5,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,5.09,57,5,Late,4th_plus,14314,"Anderson, Bruce",RB,OFFENSE,2000,cut_unsigned,2020,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,5.10,58,5,Late,4th_plus,14057,"Lock, Drew",QB,OFFENSE,2000,fa_auction,2021,2,1000,,fa_auction,2026-04-30T16:14:22+00:00
2019,5.11,59,5,Late,4th_plus,14195,"Warring, Kahale",TE,OFFENSE,2000,cut_unsigned,2021,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,5.12,60,5,Late,4th_plus,14171,"Burns, Brian",DE,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.01,61,6,Early,4th_plus,14178,"Baker, Deandre",CB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.02,62,6,Early,4th_plus,14184,"Abram, Johnathan",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.03,63,6,Early,4th_plus,14198,"Ya-Sin, Rock",CB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.04,64,6,Early,4th_plus,14207,"Thornhill, Juan",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.05,65,6,Middle,4th_plus,14151,"Ferrell, Clelin",DE,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.06,66,6,Middle,4th_plus,14176,"Winovich, Chase",DE,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.07,67,6,Middle,4th_plus,14197,"Savage, Darnell",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.08,68,6,Middle,4th_plus,14185,"Adderley, Nasir",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.09,69,6,Late,4th_plus,14177,"Williams, Greedy",CB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.10,70,6,Late,4th_plus,14149,"Gary, Rashan",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.11,71,6,Late,4th_plus,14218,"Okereke, Bobby",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,6.12,72,6,Late,4th_plus,14186,"Rapp, Taylor",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,1.01,1,1,Early,early_1st,13604,"Barkley, Saquon",RB,OFFENSE,15000,extension,2020,2,28333,0007,extension_inferred,2026-04-30T16:14:22+00:00
2018,1.02,2,1,Early,early_1st,13605,"Guice, Derrius",RB,OFFENSE,14000,cut_unsigned,2022,4,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,1.03,3,1,Early,early_1st,13607,"Michel, Sony",RB,OFFENSE,13000,fa_auction,2021,3,1000,0010,fa_auction,2026-04-30T16:14:22+00:00
2018,1.04,4,1,Early,early_1st,13606,"Jones, Ronald",RB,OFFENSE,12000,cut_unsigned,2022,4,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,1.05,5,1,Middle,mid_1st,13617,"Freeman, Royce",RB,OFFENSE,11000,cut_unsigned,2023,5,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,1.06,6,1,Middle,mid_1st,13608,"Penny, Rashaad",RB,OFFENSE,10000,fa_auction,2021,3,6000,0009,fa_auction,2026-04-30T16:14:22+00:00
2018,1.07,7,1,Middle,mid_1st,13635,"Moore, D.J.",WR,OFFENSE,9000,extension,2021,3,29000,0001,extension_inferred,2026-04-30T16:14:22+00:00
2018,1.08,8,1,Middle,mid_1st,13612,"Johnson, Kerryon",RB,OFFENSE,8000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,1.09,9,1,Late,late_1st,13610,"Chubb, Nick",RB,OFFENSE,7000,extension,2020,2,20333,0010,extension_inferred,2026-04-30T16:14:22+00:00
2018,1.10,10,1,Late,late_1st,13629,"Ridley, Calvin",WR,OFFENSE,6000,extension,2020,2,19333,0012,extension_inferred,2026-04-30T16:14:22+00:00
2018,1.11,11,1,Late,late_1st,13646,"Gallup, Michael",WR,OFFENSE,5000,fa_auction,2023,5,1000,0001,fa_auction,2026-04-30T16:14:22+00:00
2018,1.12,12,1,Late,late_1st,13639,"Miller, Anthony",WR,OFFENSE,0,extension,2020,2,3000,0001,extension_inferred,2026-04-30T16:14:22+00:00
2018,2.01,13,2,Early,early_2nd,13633,"Kirk, Christian",WR,OFFENSE,5000,fa_auction,2021,3,4000,0007,fa_auction,2026-04-30T16:14:22+00:00
2018,2.02,14,2,Early,early_2nd,13621,"Ballage, Kalen",RB,OFFENSE,5000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,2.03,15,2,Early,early_2nd,13630,"Sutton, Courtland",WR,OFFENSE,5000,extension,2021,3,25000,0004,extension_inferred,2026-04-30T16:14:22+00:00
2018,2.04,16,2,Early,early_2nd,13631,"Washington, James",WR,OFFENSE,5000,cut_unsigned,2022,4,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,2.05,17,2,Middle,mid_2nd,13672,"Gesicki, Mike",TE,OFFENSE,5000,extension,2019,1,1000,0009,extension_inferred,2026-04-30T16:14:22+00:00
2018,2.06,18,2,Middle,mid_2nd,13634,"Pettis, Dante",WR,OFFENSE,5000,expired_unsigned,2020,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2018,2.07,19,2,Middle,mid_2nd,13668,"Chark, D.J.",WR,OFFENSE,5000,extension,2021,3,25000,0009,extension_inferred,2026-04-30T16:14:22+00:00
2018,2.08,20,2,Middle,mid_2nd,13640,"Callaway, Antonio",WR,OFFENSE,5000,expired_unsigned,2020,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2018,2.09,21,2,Late,late_2nd,13622,"Hines, Nyheim",RB,OFFENSE,5000,fa_auction,2022,4,8000,0007,fa_auction,2026-04-30T16:14:22+00:00
2018,2.10,22,2,Late,late_2nd,13593,"Jackson, Lamar",QB,OFFENSE,5000,extension,2021,3,17000,0002,extension_inferred,2026-04-30T16:14:22+00:00
2018,2.11,23,2,Late,late_2nd,13674,"Goedert, Dallas",TE,OFFENSE,5000,extension,2021,3,17000,0009,extension_inferred,2026-04-30T16:14:22+00:00
2018,2.12,24,2,Late,late_2nd,13696,"Smith, Roquan",LB,OFFENSE,5000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,3.01,25,3,Early,early_3rd,13697,"Edmunds, Tremaine",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,3.02,26,3,Early,early_3rd,13680,"Hurst, Hayden",TE,OFFENSE,2000,extension,2020,2,5000,0007,extension_inferred,2026-04-30T16:14:22+00:00
2018,3.03,27,3,Early,early_3rd,13590,"Mayfield, Baker",QB,OFFENSE,2000,extension,2021,3,14000,0011,extension_inferred,2026-04-30T16:14:22+00:00
2018,3.04,28,3,Early,early_3rd,13726,"Edmonds, Chase",RB,OFFENSE,2000,extension,2021,3,22000,0004,extension_inferred,2026-04-30T16:14:22+00:00
2018,3.05,29,3,Middle,mid_3rd,13619,"Kelly, John",RB,OFFENSE,2000,expired_unsigned,2019,1,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2018,3.06,30,3,Middle,mid_3rd,13657,"Moore, J'Mon",WR,OFFENSE,2000,cut_unsigned,2020,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,3.07,31,3,Middle,mid_3rd,13662,"Coutee, Keke",WR,OFFENSE,2000,fa_auction,2021,3,1000,,fa_auction,2026-04-30T16:14:22+00:00
2018,3.08,32,3,Middle,mid_3rd,13638,"Berrios, Braxton",WR,OFFENSE,2000,fa_auction,2022,4,2000,0011,fa_auction,2026-04-30T16:14:22+00:00
2018,3.09,33,3,Late,late_3rd,13789,"Wilkins, Jordan",RB,OFFENSE,2000,expired_unsigned,2020,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2018,3.10,34,3,Late,late_3rd,13613,"Samuels, Jaylen",RB,OFFENSE,2000,expired_unsigned,2020,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2018,3.11,35,3,Late,late_3rd,13591,"Rosen, Josh",QB,OFFENSE,2000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,3.12,36,3,Late,late_3rd,13645,"Smith, Tre'Quan",WR,OFFENSE,2000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,4.01,37,4,Early,4th_plus,13592,"Darnold, Sam",QB,OFFENSE,2000,fa_auction,2021,3,6000,0005,fa_auction,2026-04-30T16:14:22+00:00
2018,4.02,38,4,Early,4th_plus,13681,"Chubb, Bradley",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,4.03,39,4,Early,4th_plus,13636,"Cain, Deon",WR,OFFENSE,2000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,4.04,40,4,Early,4th_plus,13620,"Jackson, Justin",RB,OFFENSE,2000,fa_auction,2021,3,3000,0004,fa_auction,2026-04-30T16:14:22+00:00
2018,4.05,41,4,Middle,4th_plus,13768,"Smith, Ito",RB,OFFENSE,2000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,4.06,42,4,Middle,4th_plus,13589,"Allen, Josh",QB,OFFENSE,2000,fa_auction,2019,1,10000,0006,expired_rookie_or_tag_auction,2026-04-30T16:14:22+00:00
2018,4.07,43,4,Middle,4th_plus,13699,"Evans, Rashaan",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,4.08,44,4,Middle,4th_plus,13595,"Rudolph, Mason",QB,OFFENSE,2000,cut_unsigned,2025,7,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,4.09,45,4,Late,4th_plus,13616,"Walton, Mark",RB,OFFENSE,2000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,4.10,46,4,Late,4th_plus,13727,"Vander Esch, Leighton",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,4.11,47,4,Late,4th_plus,13714,"James, Derwin",S,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,5.01,49,5,Early,4th_plus,13733,"Leonard, Darius",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,5.02,50,5,Early,4th_plus,13688,"Davenport, Marcus",DE,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,5.03,51,5,Early,4th_plus,13637,"St. Brown, Equanimeous",WR,OFFENSE,2000,cut_unsigned,2020,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,5.04,52,5,Early,4th_plus,13649,"Hamilton, DaeSean",WR,OFFENSE,2000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,5.05,53,5,Middle,4th_plus,13666,"Fountain, Daurice",WR,OFFENSE,2000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,5.06,54,5,Middle,4th_plus,13776,"Watson, Justin",WR,OFFENSE,2000,waiver_add,2022,4,1000,0010,waiver_contract_add,2026-04-30T16:14:22+00:00
2018,5.07,55,5,Middle,4th_plus,13814,"Scott, Boston",RB,OFFENSE,2000,fa_auction,2022,4,4000,0001,fa_auction,2026-04-30T16:14:22+00:00
2018,5.08,56,5,Middle,4th_plus,13615,"Scarbrough, Bo",RB,OFFENSE,2000,cut_unsigned,2021,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,5.09,57,5,Late,4th_plus,13678,"Thomas, Ian",TE,OFFENSE,2000,fa_auction,2019,1,6000,0007,expired_rookie_or_tag_auction,2026-04-30T16:14:22+00:00
2018,5.10,58,5,Late,4th_plus,13793,"Valdes-Scantling, Marquez",WR,OFFENSE,2000,fa_auction,2022,4,5000,0011,fa_auction,2026-04-30T16:14:22+00:00
2018,5.11,59,5,Late,4th_plus,13716,"Edmunds, Terrell",S,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,5.12,60,5,Late,4th_plus,13609,"Wadley, Akrum",RB,OFFENSE,2000,cut_unsigned,2019,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2018,6.01,61,6,Early,4th_plus,13706,"Baker, Jerome",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.02,62,6,Early,4th_plus,13743,"Warner, Fred",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.03,63,6,Early,4th_plus,13723,"Payne, Da'Ron",DT,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.04,64,6,Early,4th_plus,13826,"Adams, Matthew",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.05,65,6,Middle,4th_plus,13713,"Fitzpatrick, Minkah",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.06,66,6,Middle,4th_plus,13737,"Bates, Jessie",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.07,67,6,Middle,4th_plus,13746,"Green, Rasheem",DE,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.08,68,6,Middle,4th_plus,13707,"Ward, Denzel",CB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.09,69,6,Late,4th_plus,13695,"Bryan, Taven",DE,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.10,70,6,Late,4th_plus,13700,"Landry, Harold",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.11,71,6,Late,4th_plus,13691,"Hurst, Maurice",DT,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2018,6.12,72,6,Late,4th_plus,13739,"Dawson, Duke",CB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2017,1.01,1,1,Early,early_1st,13130,"McCaffrey, Christian",RB,OFFENSE,15000,extension,2019,2,28333,0005,extension_inferred,2026-04-30T16:14:22+00:00
2017,1.02,2,1,Early,early_1st,13153,"Davis, Corey",WR,OFFENSE,14000,fa_auction,2020,3,6000,0003,fa_auction,2026-04-30T16:14:22+00:00
2017,1.03,3,1,Early,early_1st,13131,"Mixon, Joe",RB,OFFENSE,13000,extension,2019,2,13000,0009,extension_inferred,2026-04-30T16:14:22+00:00
2017,1.04,4,1,Early,early_1st,13154,"Williams, Mike",WR,OFFENSE,12000,extension,2019,2,17000,0007,extension_inferred,2026-04-30T16:14:22+00:00
2017,1.05,5,1,Middle,mid_1st,13129,"Fournette, Leonard",RB,OFFENSE,11000,extension,2020,3,31000,0002,extension_inferred,2026-04-30T16:14:22+00:00
2017,1.06,6,1,Middle,mid_1st,13128,"Cook, Dalvin",RB,OFFENSE,10000,extension,2019,2,23333,0009,extension_inferred,2026-04-30T16:14:22+00:00
2017,1.07,7,1,Middle,mid_1st,13138,"Hunt, Kareem",RB,OFFENSE,9000,extension,2020,3,24000,0010,extension_inferred,2026-04-30T16:14:22+00:00
2017,1.08,8,1,Middle,mid_1st,13188,"Howard, O.J.",TE,OFFENSE,8000,fa_auction,2021,4,4000,0011,fa_auction,2026-04-30T16:14:22+00:00
2017,1.09,9,1,Late,late_1st,13189,"Engram, Evan",TE,OFFENSE,7000,extension,2019,2,15000,0008,extension_inferred,2026-04-30T16:14:22+00:00
2017,1.01,10,1,Early,early_1st,13155,"Ross, John",WR,OFFENSE,15000,fa_auction,2020,3,2000,0008,fa_auction,2026-04-30T16:14:22+00:00
2017,1.11,11,1,Late,late_1st,13156,"Smith-Schuster, JuJu",WR,OFFENSE,5000,extension,2020,3,25000,0011,extension_inferred,2026-04-30T16:14:22+00:00
2017,1.12,12,1,Late,late_1st,13192,"Njoku, David",TE,OFFENSE,0,extension,2019,2,8000,0011,extension_inferred,2026-04-30T16:14:22+00:00
2017,2.01,13,2,Early,early_2nd,13132,"Kamara, Alvin",RB,OFFENSE,5000,extension,2019,2,5000,0003,extension_inferred,2026-04-30T16:14:22+00:00
2017,2.02,14,2,Early,early_2nd,13237,"Williams, Joe",RB,OFFENSE,5000,cut_unsigned,2019,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2017,2.03,15,2,Early,early_2nd,13176,"Jones, Zay",WR,OFFENSE,5000,fa_auction,2024,7,1000,,fa_auction,2026-04-30T16:14:22+00:00
2017,2.04,16,2,Early,early_2nd,13133,"Perine, Samaje",RB,OFFENSE,5000,fa_auction,2021,4,1000,0006,fa_auction,2026-04-30T16:14:22+00:00
2017,2.05,17,2,Middle,mid_2nd,13234,"Mack, Marlon",RB,OFFENSE,5000,extension,2020,3,15000,0001,extension_inferred,2026-04-30T16:14:22+00:00
2017,2.06,18,2,Middle,mid_2nd,13146,"Conner, James",RB,OFFENSE,5000,extension,2020,3,20000,0001,extension_inferred,2026-04-30T16:14:22+00:00
2017,2.07,19,2,Middle,mid_2nd,13134,"Foreman, D'Onta",RB,OFFENSE,5000,fa_auction,2021,4,1000,0003,fa_auction,2026-04-30T16:14:22+00:00
2017,2.08,20,2,Middle,mid_2nd,13139,"Williams, Jamaal",RB,OFFENSE,5000,fa_auction,2022,5,14000,0004,fa_auction,2026-04-30T16:14:22+00:00
2017,2.09,21,2,Late,late_2nd,13277,"Golladay, Kenny",WR,OFFENSE,5000,extension,2021,4,18000,0005,extension_inferred,2026-04-30T16:14:22+00:00
2017,2.01,22,2,Early,early_2nd,13157,"Samuel, Curtis",WR,OFFENSE,5000,extension,2019,2,10000,0007,extension_inferred,2026-04-30T16:14:22+00:00
2017,2.11,23,2,Late,late_2nd,13198,"Garrett, Myles",DE,OFFENSE,5000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2017,2.12,24,2,Late,late_2nd,13163,"Godwin, Chris",WR,OFFENSE,5000,extension,2019,2,18333,0012,extension_inferred,2026-04-30T16:14:22+00:00
2017,3.01,25,3,Early,early_3rd,13168,"Reynolds, Josh",WR,OFFENSE,2000,extension,2019,2,2000,0012,extension_inferred,2026-04-30T16:14:22+00:00
2017,3.02,26,3,Early,early_3rd,13236,"Everett, Gerald",TE,OFFENSE,2000,fa_auction,2021,4,2000,0006,fa_auction,2026-04-30T16:14:22+00:00
2017,3.03,27,3,Early,early_3rd,13319,"Jones, Aaron",RB,OFFENSE,2000,extension,2020,3,22000,0004,extension_inferred,2026-04-30T16:14:22+00:00
2017,3.04,28,3,Early,early_3rd,13137,"Pumphrey, Donnel",RB,OFFENSE,2000,cut_unsigned,2018,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2017,3.05,29,3,Middle,mid_3rd,13113,"Watson, Deshaun",QB,OFFENSE,2000,extension,2019,2,10000,0008,extension_inferred,2026-04-30T16:14:22+00:00
2017,3.06,30,3,Middle,mid_3rd,13164,"Kupp, Cooper",WR,OFFENSE,2000,extension,2020,3,22000,0002,extension_inferred,2026-04-30T16:14:22+00:00
2017,3.07,31,3,Middle,mid_3rd,13171,"Henderson, Carlos",WR,OFFENSE,2000,cut_unsigned,2019,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2017,3.08,32,3,Middle,mid_3rd,13280,"Williams, Chad",WR,OFFENSE,2000,cut_unsigned,2020,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2017,3.09,33,3,Late,late_3rd,13135,"Gallman, Wayne",RB,OFFENSE,2000,fa_auction,2019,2,1000,0009,fa_auction,2026-04-30T16:14:22+00:00
2017,3.01,34,3,Early,early_3rd,13158,"Westbrook, Dede",WR,OFFENSE,2000,cut_unsigned,2020,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2017,3.11,35,3,Late,late_3rd,13143,"McNichols, Jeremy",RB,OFFENSE,2000,cut_unsigned,2025,8,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2017,3.12,36,3,Late,late_3rd,13167,"Taylor, Taywan",WR,OFFENSE,2000,cut_unsigned,2020,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2017,4.01,37,4,Early,4th_plus,13221,"Davis, Jarrad",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2017,4.02,38,4,Early,4th_plus,13254,"Shaheen, Adam",TE,OFFENSE,2000,cut_unsigned,2020,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2017,4.03,39,4,Early,4th_plus,13116,"Mahomes, Patrick",QB,OFFENSE,2000,extension,2019,2,10000,0007,extension_inferred,2026-04-30T16:14:22+00:00
2017,4.04,40,4,Early,4th_plus,13193,"Smith, Jonnu",TE,OFFENSE,2000,extension,2021,4,1000,0009,extension_inferred,2026-04-30T16:14:22+00:00
